No.;Gene name;Oncogene or Tumor Suppresson gene
1148;TXLNG;#N/A
1149;UPF1;#N/A
1150;ADRM1;#N/A
1151;NCK1;#N/A
1152;COL1A2;#N/A
1153;CDC45;#N/A
1154;CASP9;#N/A
1155;MME;#N/A
1156;MAP3K2;#N/A
1157;FRMD5;#N/A
1158;PSMD2;#N/A
1159;PYHIN1;#N/A
1160;NUDT1;#N/A
1161;TRIM27;x
1162;CLEC5A;#N/A
1163;RPS6;#N/A
1164;REL;x
1165;F5;#N/A
1166;TUBA1A;#N/A
1167;RORA;#N/A
1168;MYCN;x
1169;PTPN1;x
1170;ATP2A1;#N/A
1171;BAD;#N/A
1172;PRPF4;#N/A
1173;UBE2D1;#N/A
1174;PLSCR1;#N/A
1175;SERPINA5;#N/A
1176;MAGED1;#N/A
1177;LRRC4C;#N/A
1178;PSMA3;#N/A
1179;UBE2L6;#N/A
1180;STX1A;#N/A
1181;USP36;#N/A
1182;THOC2;#N/A
1183;RCN1;#N/A
1184;NUDCD1;#N/A
1185;ADRB2;#N/A
1186;REST;x
1187;CHST8;#N/A
1188;ADAM12;#N/A
1189;PCSK2;#N/A
1190;RB1CC1;#N/A
1191;CDCA8;#N/A
1192;KLHL20;#N/A
1193;GSTM4;#N/A
1194;SIM2;#N/A
1195;NUBP2;#N/A
1196;ZNF451;#N/A
1197;ZNF397;#N/A
1198;CEP135;#N/A
1199;ASXL2;x
1200;SHOC2;x
1201;CDKN1B;x
1202;YDJC;#N/A
1203;CD14;#N/A
1204;CDT1;#N/A
1205;SPACA1;#N/A
1206;PRKAA2;#N/A
1207;UBE2D3;#N/A
1208;COL3A1;#N/A
1209;TIMM8B;#N/A
1210;FHL2;#N/A
1211;TAF4;#N/A
1212;CDK5;#N/A
1213;ZNF644;#N/A
1214;CDK17;#N/A
1215;CDH2;x
1216;GTF2F2;#N/A
1217;WDR26;#N/A
1218;NFE2;x
1219;PLCG2;x
1220;TERT;x
1221;PTK2B;#N/A
1222;TCP1;#N/A
1223;BIRC6;#N/A
1224;AFF4;x
1225;ZMYND19;#N/A
1226;COX7A2;#N/A
1227;PLXNC1;#N/A
1228;SRSF1;#N/A
1229;ASPM;#N/A
1230;NR2C2;#N/A
1231;BACH1;#N/A
1232;WDR24;#N/A
1233;DCAF7;#N/A
1234;ATF4;#N/A
1235;RNASEH2B;x
1236;BOD1L1;#N/A
1237;PTH1R;#N/A
1238;P2RY12;#N/A
1239;DNAAF2;#N/A
1240;ING1;x
1241;UBE2M;#N/A
1242;TAF2;#N/A
1243;ZBTB11;#N/A
1244;FOXH1;#N/A
1245;PRKCI;x
1246;JMJD6;#N/A
1247;TNFRSF11A;#N/A
1248;HSPA9;#N/A
1249;METTL1;#N/A
1250;EIF3E;#N/A
1251;POR;#N/A
1252;SOS2;#N/A
1253;GEMIN2;#N/A
1254;TRPC4AP;#N/A
1255;CDK6;x
1256;FKBP3;#N/A
1257;LCOR;#N/A
1258;BLM;x
1259;HAPLN3;#N/A
1260;DTNBP1;#N/A
1261;WDR4;#N/A
1262;CERCAM;#N/A
1263;SLIT3;x
1264;RPSA;#N/A
1265;CTNNBL1;#N/A
1266;EIF2S1;#N/A
1267;PTPN4;#N/A
1268;WDFY3;#N/A
1269;MCL1;x
1270;IL12B;#N/A
1271;MFAP3;#N/A
1272;TOPBP1;#N/A
1273;IRS1;x
1274;CEP290;#N/A
1275;MRPL39;#N/A
1276;RBPMS;#N/A
1277;MRAS;#N/A
1278;RAD21;x
1279;MAPK12;#N/A
1280;HSPBP1;#N/A
1281;NUP133;#N/A
1282;MARK2;#N/A
1283;NCAPG2;#N/A
1284;PARD6B;#N/A
1285;RAB8B;#N/A
1286;PBRM1;x
1287;YIF1A;#N/A
1288;PAX6;#N/A
1289;UTP23;#N/A
1290;PXN;#N/A
1291;SMARCC1;#N/A
1292;RIPK2;#N/A
1293;SERPINB3;x
1294;ARID2;x
1295;RRP1;#N/A
1296;SKAP1;#N/A
1297;VIRMA;#N/A
1298;SMC1A;x
1299;CAPN7;#N/A
1300;PTGES2;#N/A
1301;DLG3;#N/A
1302;ZNF282;#N/A
1303;FOXA1;x
1304;SNTB2;#N/A
1305;AZIN1;#N/A
1306;SDC2;#N/A
1307;FOXN2;#N/A
1308;SLC25A32;#N/A
1309;EED;x
1310;FBXO5;#N/A
1311;CENPX;#N/A
1312;SRPK2;#N/A
1313;RIPK3;#N/A
1314;LAPTM4B;#N/A
1315;WNT3A;#N/A
1316;NTN1;#N/A
1317;ARMC8;#N/A
1318;TRA2A;#N/A
1319;OSBPL8;#N/A
1320;PSMB3;#N/A
1321;REXO1;#N/A
1322;ELOB;#N/A
1323;NUF2;x
1324;CHRNA9;#N/A
1325;PRKAA1;#N/A
1326;CDCA5;#N/A
1327;NOP58;#N/A
1328;MVP;#N/A
1329;ZEB1;#N/A
1330;OSM;#N/A
1331;HCK;#N/A
1332;MRPL22;#N/A
1333;SRF;#N/A
1334;SP3;#N/A
1335;PRKCZ;#N/A
1336;TCEA1;#N/A
1337;DCP2;#N/A
1338;HERC2;#N/A
1339;EIF6;#N/A
1340;TRIM37;#N/A
1341;MMS19;#N/A
1342;ATF3;#N/A
1343;ZEB2;#N/A
1344;CNOT2;#N/A
1345;RPS6KB1;#N/A
1346;WDR43;#N/A
1347;SNRNP200;#N/A
1348;ERGIC3;#N/A
1349;GATA1;#N/A
1350;TMEM259;#N/A
1351;PPP4R2;#N/A
1352;LRRC15;#N/A
1353;LCA5;#N/A
1354;COL4A2;#N/A
1355;ALCAM;#N/A
1356;CCDC82;#N/A
1357;FXR2;#N/A
1358;NCSTN;x
1359;MIS12;#N/A
1360;GABRE;#N/A
1361;CABLES2;#N/A
1362;ZNF707;#N/A
1363;HSF1;#N/A
1364;NCAPG;#N/A
1365;XRCC2;x
1366;GNAS;x
1367;MBNL1;#N/A
1368;TEK;#N/A
1369;SMAD5;#N/A
1370;LSM5;#N/A
1371;PABPC3;#N/A
1372;JADE3;#N/A
1373;PSMD13;#N/A
1374;LZTS1;#N/A
1375;NSDHL;#N/A
1376;LRP1;#N/A
1377;FBXO11;x
1378;TMEM25;#N/A
1379;CHAF1A;#N/A
1380;CSGALNACT2;#N/A
1381;PKM;#N/A
1382;NDUFA13;#N/A
1383;ATIC;x
1384;PDPN;#N/A
1385;DDX6;#N/A
1386;ARPC1B;#N/A
1387;EXOC5;#N/A
1388;ZFYVE16;#N/A
1389;ATL3;#N/A
1390;F2;#N/A
1391;ZPBP2;#N/A
1392;EMILIN1;#N/A
1393;IFIT3;#N/A
1394;SNF8;#N/A
1395;RANGAP1;#N/A
1396;PHB;#N/A
1397;NOX4;#N/A
1398;ARMC1;#N/A
1399;MTF2;#N/A
1400;DYNC1H1;#N/A
1401;PKMYT1;#N/A
1402;LAMA4;#N/A
1403;GTF2F1;#N/A
1404;PRPF4B;#N/A
1405;IRS4;#N/A
1406;RCOR2;#N/A
1407;SLC30A7;#N/A
1408;ZNF114;#N/A
1409;AHSG;#N/A
1410;DOK2;#N/A
1411;AGO4;#N/A
1412;RPL7;#N/A
1413;KIF2A;#N/A
1414;WAS;#N/A
1415;CRYAB;#N/A
1416;MEIS1;#N/A
1417;MAVS;#N/A
1418;NLK;#N/A
1419;STX7;#N/A
1420;EVI5;#N/A
1421;LRRTM2;#N/A
1422;RAD51;x
1423;WNT2;#N/A
1424;MDM4;x
1425;AP2A1;#N/A
1426;NRG1;x
1427;UBR3;#N/A
1428;TRIP13;x
1429;SEH1L;#N/A
1430;TRIB3;x
1431;RPS27A;#N/A
1432;LNX1;#N/A
1433;STAT5A;x
1434;TNFAIP3;x
1435;SERPINB4;#N/A
1436;PSMD11;#N/A
1437;POLRMT;#N/A
1438;NF1;x
1439;HAUS7;#N/A
1440;CCDC59;#N/A
1441;UBA6;#N/A
1442;BRIP1;x
1443;RNF169;#N/A
1444;PPIG;#N/A
1445;TTN;#N/A
1446;ENG;#N/A
1447;MRPL11;#N/A
1448;EPB41L3;#N/A
1449;NUP107;#N/A
1450;DCUN1D1;x
1451;KIF23;#N/A
1452;RBM24;#N/A
1453;VBP1;#N/A
1454;UBE4A;#N/A
1455;GIT2;#N/A
1456;RIN1;#N/A
1457;LGALS1;#N/A
1458;PRKCD;#N/A
1459;ZBTB6;#N/A
1460;LAS1L;#N/A
1461;EIF3F;#N/A
1462;ANKRD28;#N/A
1463;MIB1;#N/A
1464;ACTR5;#N/A
1465;HNRNPC;#N/A
1466;WT1;x
1467;CNOT7;#N/A
1468;STK24;#N/A
1469;MAEA;#N/A
1470;AP1G1;#N/A
1471;PHC3;#N/A
1472;ORC5;#N/A
1473;FBLN5;#N/A
1474;FGF7;x
1475;USP8;x
1476;FKBP4;#N/A
1477;FOXK1;#N/A
1478;MYBL2;#N/A
1479;SECISBP2L;#N/A
1480;AKAP13;#N/A
1481;HSD17B10;#N/A
1482;SENP6;#N/A
1483;COL6A2;#N/A
1484;MAPK11;#N/A
1485;BUB3;#N/A
1486;BABAM1;#N/A
1487;TIMP2;#N/A
1488;UBR2;#N/A
1489;TRIM29;#N/A
1490;COL6A1;#N/A
1491;IL20RB;#N/A
1492;LRP2;#N/A
1493;OAZ1;#N/A
1494;VPS13C;#N/A
1495;GAK;#N/A
1496;LCP2;#N/A
1497;ENOX2;#N/A
1498;PSMB9;#N/A
1499;MED13;#N/A
1500;SHPRH;#N/A
1501;CLOCK;#N/A
1502;RPS23;#N/A
1503;FMR1;#N/A
1504;PTGES3;#N/A
1505;IDE;#N/A
1506;DRG1;#N/A
1507;TSC2;x
1508;CARM1;#N/A
1509;GABARAPL2;#N/A
1510;SMG1;x
1511;SCAF1;#N/A
1512;PHF8;#N/A
1513;DHX30;#N/A
1514;SNTB1;#N/A
1515;UBB;#N/A
1516;GEMIN4;#N/A
1517;ABL2;x
1518;TM9SF4;#N/A
1519;HMGCL;#N/A
1520;BTAF1;#N/A
1521;ORC1;#N/A
1522;NPRL3;#N/A
1523;ATXN3;#N/A
1524;RSF1;#N/A
1525;DHX9;#N/A
1526;UBA1;x
1527;TICAM1;#N/A
1528;LRSAM1;#N/A
1529;BMPR1B;#N/A
1530;ERLIN2;#N/A
1531;COASY;#N/A
1532;CHML;#N/A
1533;MTNR1B;#N/A
1534;RALY;#N/A
1535;ATP5F1D;#N/A
1536;SOCS5;#N/A
1537;P4HA1;#N/A
1538;ALPP;#N/A
1539;FOXI2;#N/A
1540;USP19;#N/A
1541;EP400;x
1542;MAGEA1;#N/A
1543;PROX1;#N/A
1544;MAML2;#N/A
1545;MITF;x
1546;RRP1B;#N/A
1547;SMC2;#N/A
1548;RNASEH2A;x
1549;ZRANB2;#N/A
1550;KRT6A;#N/A
1551;CDH11;x
1552;ARHGEF6;#N/A
1553;TBL1XR1;x
1554;PSMC2;#N/A
1555;COL5A2;#N/A
1556;PRPF19;#N/A
1557;CEP350;#N/A
1558;EBP;#N/A
1559;EEA1;#N/A
1560;CEPT1;#N/A
1561;UBAP2L;#N/A
1562;TEAD2;#N/A
1563;AMOT;#N/A
1564;CAV2;#N/A
1565;THRA;#N/A
1566;TCF12;#N/A
1567;TELO2;#N/A
1568;TERF2;#N/A
1569;ZNF790;#N/A
1570;SMC3;x
1571;ZYG11B;#N/A
1572;CLPP;#N/A
1573;GEMIN5;#N/A
1574;POLR2G;#N/A
1575;BAG3;#N/A
1576;FNTA;#N/A
1577;AP1S2;#N/A
1578;STAM2;#N/A
1579;NAA25;#N/A
1580;AIFM1;#N/A
1581;QKI;x
1582;HDAC9;#N/A
1583;PPP1R13L;#N/A
1584;APAF1;#N/A
1585;ABI2;#N/A
1586;LIG4;#N/A
1587;FLI1;x
1588;SAE1;#N/A
1589;NSD1;x
1590;XPOT;#N/A
1591;WDR48;#N/A
1592;CENPF;#N/A
1593;NDUFB7;#N/A
1594;SLC4A7;#N/A
1595;GTF2A1;#N/A
1596;EPN1;#N/A
1597;HEG1;#N/A
1598;GABARAP;#N/A
1599;DPP8;#N/A
1600;POLR2C;#N/A
1601;TNIP2;#N/A
1602;MGA;x
1603;ACAP2;#N/A
1604;USP34;#N/A
1605;ECSIT;x
1606;PUM2;#N/A
1607;NCOA2;#N/A
1608;POTEF;#N/A
1609;CPSF3;#N/A
1610;TYROBP;#N/A
1611;RGS16;#N/A
1612;MAGEA11;#N/A
1613;RPS16;#N/A
1614;CPNE3;#N/A
1615;ZC3H15;#N/A
1616;U2AF2;#N/A
1617;VPS26A;#N/A
1618;SMARCE1;x
1619;BTK;x
1620;ACVR2B;#N/A
1621;XRN1;#N/A
1622;CEP97;#N/A
1623;GDAP2;#N/A
1624;CD4;#N/A
1625;RSPO2;#N/A
1626;CHD4;x
1627;ADNP;#N/A
1628;NKRF;#N/A
1629;MCM5;#N/A
1630;U2SURP;#N/A
1631;TUBA3C;#N/A
1632;SLC25A41;#N/A
1633;LNPEP;#N/A
1634;NDUFV1;#N/A
1635;MRM1;#N/A
1636;PRR11;#N/A
1637;TRIP12;#N/A
1638;RPS3A;#N/A
1639;ERCC6;#N/A
1640;BRWD1;#N/A
1641;MED4;#N/A
1642;GPR52;#N/A
1643;RPGRIP1L;#N/A
1644;ATP6V0C;#N/A
1645;CHD3;#N/A
1646;SMN1;#N/A
1647;TAF1A;#N/A
1648;COL8A2;#N/A
1649;NUP50;#N/A
1650;MMADHC;#N/A
1651;PKD2;#N/A
1652;PIGU;#N/A
1653;NFE2L2;x
1654;GPS2;x
1655;GPN1;#N/A
1656;RABGAP1L;#N/A
1657;HCLS1;#N/A
1658;GNAO1;#N/A
1659;MCM9;#N/A
1660;FANCM;x
1661;IL2RB;#N/A
1662;ARHGEF7;#N/A
1663;TNFSF9;#N/A
1664;ZNF609;#N/A
1665;TUFM;#N/A
1666;EHMT2;#N/A
1667;DRAXIN;#N/A
1668;MORC3;#N/A
1669;MAGEA10;#N/A
1670;TIMM17B;#N/A
1671;CFL1;#N/A
1672;PLG;#N/A
1673;CCT8;#N/A
1674;MPDZ;#N/A
1675;AFP;#N/A
1676;TGM2;#N/A
1677;NRP2;#N/A
1678;STK11;x
1679;BECN1;#N/A
1680;EPC1;#N/A
1681;RBFOX2;#N/A
1682;PLXNA3;#N/A
1683;USP45;#N/A
1684;SIKE1;#N/A
1685;EIF2S3;#N/A
1686;SREK1;#N/A
1687;EFNB2;#N/A
1688;PECAM1;#N/A
1689;PSMC4;#N/A
1690;KLHL28;#N/A
1691;SASS6;#N/A
1692;SMURF1;#N/A
1693;CBX2;#N/A
1694;IPO5;#N/A
1695;EEF1A1;#N/A
1696;HOMER1;#N/A
1697;MCM4;#N/A
1698;PIAS2;#N/A
1699;ZFP41;#N/A
1700;ITPR1;#N/A
1701;GADD45GIP1;#N/A
1702;PSMD3;#N/A
1703;TLR1;#N/A
1704;CBFB;x
1705;DDA1;#N/A
1706;HTR3C;#N/A
1707;ZBTB44;#N/A
1708;PRPF8;x
1709;RSPO3;#N/A
1710;ACVR1;x
1711;RFX3;#N/A
1712;VCPIP1;#N/A
1713;GLS;#N/A
1714;NIF3L1;#N/A
1715;DGUOK;#N/A
1716;SEL1L;#N/A
1717;PDS5B;x
1718;TEAD4;#N/A
1719;BAZ2A;#N/A
1720;PIP4K2A;#N/A
1721;ITGB3;#N/A
1722;ZNF574;#N/A
1723;PIAS1;#N/A
1724;DKK1;#N/A
1725;VDR;#N/A
1726;RO60;#N/A
1727;ATG101;#N/A
1728;BCAR1;#N/A
1729;FANCI;#N/A
1730;YY1;x
1731;TIE1;#N/A
1732;HBZ;#N/A
1733;PDPK1;#N/A
1734;GSTP1;#N/A
1735;SPRR2A;#N/A
1736;RYBP;x
1737;ITGA11;#N/A
1738;DDX17;#N/A
1739;FBXO28;#N/A
1740;STAT5B;x
1741;RPS14;#N/A
1742;DCTN6;#N/A
1743;TMTC3;#N/A
1744;BMI1;#N/A
1745;RHOG;#N/A
1746;MRPS30;#N/A
1747;HOXD11;#N/A
1748;CD2AP;#N/A
1749;B2M;x
1750;PIM1;#N/A
1751;PUF60;#N/A
1752;WDR36;#N/A
1753;ZNF638;#N/A
1754;CHERP;#N/A
1755;ZCCHC10;#N/A
1756;S1PR1;#N/A
1757;TRPV4;#N/A
1758;RALBP1;#N/A
1759;TRIM25;#N/A
1760;JMJD1C;#N/A
1761;DYRK1A;#N/A
1762;IRAK4;#N/A
1763;IRF1;x
1764;NKAP;#N/A
1765;MRPS7;#N/A
1766;TGFB3;#N/A
1767;DR1;#N/A
1768;MON2;#N/A
1769;TREM1;#N/A
1770;CIP2A;#N/A
1771;GLI3;#N/A
1772;CPA4;#N/A
1773;GDPD1;#N/A
1774;DNAJC7;#N/A
1775;EFS;#N/A
1776;HIPK3;#N/A
1777;PARD6A;#N/A
1778;AP2S1;#N/A
1779;GNG2;#N/A
1780;CSF3R;x
1781;MTA2;#N/A
1782;MRPS31;#N/A
1783;REV1;#N/A
1784;GLRX3;#N/A
1785;FAP;#N/A
1786;KBTBD7;#N/A
1787;CASK;#N/A
1788;PSMF1;#N/A
1789;CCT5;#N/A
1790;FLT4;x
1791;CYCS;#N/A
1792;SMS;#N/A
1793;ECT2;#N/A
1794;TAF1;x
1795;HECW1;#N/A
1796;ASXL1;x
1797;MSN;#N/A
1798;AIRE;#N/A
1799;ICAM1;#N/A
1800;SRPRB;#N/A
1801;DPY19L4;#N/A
1802;SF3B1;x
1803;IL10RA;#N/A
1804;DLX4;#N/A
1805;ATP2B4;#N/A
1806;ARRDC1;#N/A
1807;PPARD;#N/A
1808;GTF2E2;#N/A
1809;DAP3;#N/A
1810;CTR9;x
1811;MTFR1;#N/A
1812;MOB4;#N/A
1813;XPO7;#N/A
1814;TSEN54;#N/A
1815;PRKACB;#N/A
1816;CHD9;#N/A
1817;GAN;#N/A
1818;HBE1;#N/A
1819;HELB;#N/A
1820;HOXA9;#N/A
1821;CCL22;#N/A
1822;PTPN14;x
1823;WWP1;x
1824;MAP1A;#N/A
1825;CTNND1;#N/A
1826;DCAF13;#N/A
1827;RXRB;#N/A
1828;PTGIR;#N/A
1829;ANXA8;#N/A
1830;MEF2C;x
1831;H3-4;#N/A
1832;PAF1;#N/A
1833;TAOK1;#N/A
1834;SDCBP;#N/A
1835;GABPA;#N/A
1836;LUC7L;#N/A
1837;RNF31;#N/A
1838;EXOC8;#N/A
1839;CCNT2;#N/A
1840;FGL2;#N/A
1841;IDH3G;#N/A
1842;C1S;#N/A
1843;PAX3;x
1844;MRPL47;#N/A
1845;ANKRD17;#N/A
1846;ZNF267;#N/A
1847;RNF41;#N/A
1848;SNRK;#N/A
1849;OTUD6B;#N/A
1850;KATNA1;#N/A
1851;SOCS1;x
1852;YAF2;#N/A
1853;ARHGAP5;#N/A
1854;USF1;#N/A
1855;PRMT5;#N/A
1856;CNTN2;#N/A
1857;CD93;#N/A
1858;NCBP1;#N/A
1859;PNO1;#N/A
1860;UBR1;#N/A
1861;S100A7;#N/A
1862;CCR1;#N/A
1863;CCAR1;#N/A
1864;ITSN2;#N/A
1865;POMK;#N/A
1866;WAPL;#N/A
1867;ELAVL1;#N/A
1868;COL10A1;#N/A
1869;IPO11;#N/A
1870;RHOXF2;#N/A
1871;ATP8B2;#N/A
1872;DSG4;#N/A
1873;SLC30A6;#N/A
1874;RBM39;#N/A
1875;ARL5B;#N/A
1876;EIF4G1;#N/A
1877;TRPS1;#N/A
1878;SMURF2;#N/A
1879;DPP4;#N/A
1880;CSPP1;#N/A
1881;MYO9A;#N/A
1882;MARCHF7;#N/A
1883;IL12A;#N/A
1884;CENPQ;#N/A
1885;FBXL7;#N/A
1886;IL24;#N/A
1887;IQGAP3;#N/A
1888;NOTCH3;x
1889;IGFL1;#N/A
1890;PIAS4;#N/A
1891;TANK;#N/A
1892;CENPC;#N/A
1893;MRC2;#N/A
1894;PCGF5;#N/A
1895;LTBR;#N/A
1896;SHB;#N/A
1897;ACY1;#N/A
1898;TOMM20;#N/A
1899;PAPOLG;#N/A
1900;FBXL15;#N/A
1901;FOXR2;#N/A
1902;FASTKD3;#N/A
1903;RAB31;#N/A
1904;IKZF1;#N/A
1905;MPHOSPH8;#N/A
1906;ANKRD44;#N/A
1907;PSMD8;#N/A
1908;SETDB1;x
1909;FKBP5;#N/A
1910;CCL5;#N/A
1911;TMPO;#N/A
1912;ATP13A3;#N/A
1913;MECP2;#N/A
1914;NDOR1;#N/A
1915;APOB;#N/A
1916;KIF2C;#N/A
1917;BBX;#N/A
1918;IL2RG;#N/A
1919;TNRC6B;#N/A
1920;AKAP9;#N/A
1921;RPL8;#N/A
1922;ALG10;#N/A
1923;CAPN15;#N/A
1924;CCT7;#N/A
1925;EAF1;#N/A
1926;MYH6;#N/A
1927;XPO5;#N/A
1928;ITGAX;#N/A
1929;PICALM;#N/A
1930;NELFA;#N/A
1931;UQCRC1;#N/A
1932;UHRF2;#N/A
1933;KIF20B;#N/A
1934;ZMYM1;#N/A
1935;HBS1L;#N/A
1936;PIK3C3;#N/A
1937;PHLDA1;#N/A
1938;MEOX2;#N/A
1939;SUMO4;#N/A
1940;LAMB3;#N/A
1941;ZNF518A;#N/A
1942;KLC3;#N/A
1943;CNOT6L;#N/A
1944;AKAP11;#N/A
1945;SH3KBP1;#N/A
1946;MCMBP;#N/A
1947;IL23A;#N/A
1948;ABCD1;#N/A
1949;ZGPAT;#N/A
1950;NUP37;#N/A
1951;COMT;#N/A
1952;UHMK1;#N/A
1953;GOLGA5;#N/A
1954;EXOSC8;#N/A
1955;RCC1;#N/A
1956;PJA2;#N/A
1957;STRN3;#N/A
1958;RASSF2;#N/A
1959;KIF5B;#N/A
1960;GAR1;#N/A
1961;FAM91A1;#N/A
1962;TUBGCP3;#N/A
1963;MED13L;#N/A
1964;STRN4;#N/A
1965;S100A4;#N/A
1966;MMRN1;#N/A
1967;NOLC1;#N/A
1968;SSNA1;#N/A
1969;POLR1C;#N/A
1970;LUC7L2;#N/A
1971;NR4A1;#N/A
1972;NSA2;#N/A
1973;PRMT2;#N/A
1974;NSD2;x
1975;HJURP;#N/A
1976;CBY1;#N/A
1977;HAND2;#N/A
1978;VSIG8;#N/A
1979;GJA1;#N/A
1980;DSTYK;#N/A
1981;CD164L2;#N/A
1982;TCF7L1;#N/A
1983;GNL3L;#N/A
1984;NTAQ1;#N/A
1985;ATP6V1H;#N/A
1986;TMEM30A;#N/A
1987;RREB1;#N/A
1988;TJAP1;#N/A
1989;GPATCH2;#N/A
1990;ACTA1;#N/A
1991;RUFY2;#N/A
1992;KRT17;#N/A
1993;STAG2;x
1994;DMXL1;#N/A
1995;AMOTL1;#N/A
1996;DNAJA1;#N/A
1997;NEK2;#N/A
1998;RECQL4;x
1999;NTRK1;x
2000;CREBRF;#N/A
2001;DDX3X;x
2002;PNMT;#N/A
2003;F2R;#N/A
2004;ZWILCH;#N/A
2005;C18orf25;#N/A
2006;TP53BP1;x
2007;PSMD6;#N/A
2008;GRN;#N/A
2009;TIPIN;#N/A
2010;MOB1B;#N/A
2011;RHOT2;#N/A
2012;SERPINE1;#N/A
2013;RHAG;#N/A
2014;DCBLD2;#N/A
2015;CEP170;#N/A
2016;ITGA4;#N/A
2017;PPP2R2B;#N/A
2018;RPL5;x
2019;CAPZA1;#N/A
2020;SETX;#N/A
2021;PUS7L;#N/A
2022;MED16;#N/A
2023;MAP1LC3A;#N/A
2024;IGF2BP1;#N/A
2025;CASQ2;#N/A
2026;RPL37A;#N/A
2027;ZNF507;#N/A
2028;SH3GL3;#N/A
2029;SPRR1A;#N/A
2030;PLEKHO2;#N/A
2031;GIT1;#N/A
2032;BMP2K;#N/A
2033;ASF1A;#N/A
2034;CENPM;#N/A
2035;SLC33A1;#N/A
2036;DDX18;#N/A
2037;LGALS3BP;#N/A
2038;TTK;#N/A
2039;RP2;#N/A
2040;ITGA5;#N/A
2041;RPL30;#N/A
2042;ATP5PB;#N/A
2043;TNS1;#N/A
2044;FIBP;#N/A
2045;MAN1A2;#N/A
2046;CDC23;#N/A
2047;BRCC3;#N/A
2048;COLEC10;#N/A
2049;MMS22L;#N/A
2050;KIR3DS1;#N/A
2051;PLEKHJ1;#N/A
2052;EXOSC5;#N/A
2053;PF4;#N/A
2054;TTC30B;#N/A
2055;HERC4;#N/A
2056;WNT1;#N/A
2057;RFC3;#N/A
2058;XRN2;#N/A
2059;CHSY3;#N/A
2060;PRKAR1A;x
2061;RC3H1;#N/A
2062;IGFBP5;#N/A
2063;GPN3;#N/A
2064;GAS6;#N/A
2065;LYST;#N/A
2066;TUBA4A;#N/A
2067;PKP3;#N/A
2068;RARB;#N/A
2069;CARD8;#N/A
2070;ATP6V1C1;#N/A
2071;SPRR1B;#N/A
2072;CERS2;#N/A
2073;RASA1;x
2074;LPAR6;#N/A
2075;BHLHE40;#N/A
2076;NDRG1;#N/A
2077;MAPT;#N/A
2078;TSHZ3;#N/A
2079;ZNF414;#N/A
2080;NR2E1;#N/A
2081;LYZ;#N/A
2082;DNMT3B;x
2083;TTBK2;#N/A
2084;TPD52L2;#N/A
2085;C3;#N/A
2086;EDNRA;#N/A
2087;IGF1;x
2088;TLR6;#N/A
2089;PTPN12;#N/A
2090;SRPK1;#N/A
2091;DOCK4;#N/A
2092;BIRC7;#N/A
2093;SERPINA12;#N/A
2094;ATAD5;#N/A
2095;TPRKB;#N/A
2096;PTTG1;#N/A
2097;FSCN1;#N/A
2098;KHDRBS2;#N/A
2099;SNRNP70;#N/A
2100;BYSL;#N/A
2101;TSC22D4;#N/A
2102;HIVEP1;#N/A
2103;TEX264;#N/A
2104;INTS2;#N/A
2105;RPS11;#N/A
2106;DAB2;#N/A
2107;CENPA;#N/A
2108;DCP1A;#N/A
2109;QTRT1;#N/A
2110;ZNF521;#N/A
2111;DENND4A;#N/A
2112;COPS7A;#N/A
2113;APPBP2;#N/A
2114;MRPS15;#N/A
2115;STXBP5;#N/A
2116;PRKAR2B;#N/A
2117;KRT78;#N/A
2118;POLI;#N/A
2119;HELLS;#N/A
2120;VPS13B;#N/A
2121;PTPN2;x
2122;SLC35A3;#N/A
2123;PSMD10;#N/A
2124;CENPB;#N/A
2125;FBLN1;#N/A
2126;LNPK;#N/A
2127;CD36;#N/A
2128;UBA3;#N/A
2129;LRCH3;#N/A
2130;TBCA;#N/A
2131;RASSF1;#N/A
2132;CENPE;#N/A
2133;TOMM22;#N/A
2134;SOCS6;#N/A
2135;CD2BP2;#N/A
2136;IL6R;#N/A
2137;NDEL1;#N/A
2138;PA2G4;#N/A
2139;MAPK13;#N/A
2140;LSM14B;#N/A
2141;CDC6;#N/A
2142;PLK2;#N/A
2143;SMC5;#N/A
2144;RC3H2;#N/A
2145;CBLB;#N/A
2146;USF2;#N/A
2147;NUMB;#N/A
2148;INTS6;x
2149;EHD2;#N/A
2150;CSF1R;#N/A
2151;MBD5;#N/A
2152;FGFR1OP2;#N/A
2153;THOC1;#N/A
2154;POP7;#N/A
2155;HEY2;#N/A
2156;TP53BP2;#N/A
2157;LRPPRC;#N/A
2158;FOXP1;x
2159;SOCS4;#N/A
2160;RALGAPA1;#N/A
2161;ATF7IP;#N/A
2162;MED24;#N/A
2163;ACTA2;#N/A
2164;ATP5F1B;#N/A
2165;SIAE;#N/A
2166;HBG2;#N/A
2167;ATRX;x
2168;CPSF6;#N/A
2169;EYA2;#N/A
2170;RNF11;#N/A
2171;SOD1;#N/A
2172;KCNE4;#N/A
2173;ABI1;#N/A
2174;DLGAP5;#N/A
2175;XPO4;#N/A
2176;LRRK1;#N/A
2177;PIGQ;#N/A
2178;PKP1;#N/A
2179;SSX2IP;#N/A
2180;FOXA3;#N/A
2181;SNAPIN;#N/A
2182;ITPR2;#N/A
2183;USP50;#N/A
2184;BRIX1;#N/A
2185;DYNLT1;#N/A
2186;MAP2K4;x
2187;ARFGEF1;#N/A
2188;ANKAR;#N/A
