No.;Gene name;Oncogene or Tumor Suppresson gene
1150;DYNC1H1;#N/A
1151;WDR53;#N/A
1152;HNF1A;x
1153;DHX9;#N/A
1154;IFIT3;#N/A
1155;MDM4;x
1156;HTT;#N/A
1157;BAIAP2;#N/A
1158;APOA2;#N/A
1159;ATAD5;#N/A
1160;EIF3B;#N/A
1161;STIL;#N/A
1162;AURKAIP1;#N/A
1163;PDLIM7;#N/A
1164;RAP1A;#N/A
1165;SENP1;#N/A
1166;KCNQ3;#N/A
1167;CDC37L1;#N/A
1168;IRS2;x
1169;RAB5C;#N/A
1170;TSNAX;#N/A
1171;AREG;#N/A
1172;NDUFS3;#N/A
1173;GMCL1;#N/A
1174;AP2A1;#N/A
1175;GAB2;x
1176;IRF3;#N/A
1177;PPIB;#N/A
1178;IL1A;#N/A
1179;NUP88;#N/A
1180;MCMBP;#N/A
1181;LTBR;#N/A
1182;EEF1A1;#N/A
1183;PSMA5;#N/A
1184;VPS13C;#N/A
1185;XRCC1;x
1186;NCAPG2;#N/A
1187;FOXP3;#N/A
1188;INTS11;#N/A
1189;SASS6;#N/A
1190;RPS16;#N/A
1191;BTAF1;#N/A
1192;GPN3;#N/A
1193;CNOT2;#N/A
1194;DTL;#N/A
1195;ZGPAT;#N/A
1196;PRIM1;#N/A
1197;GTF2F1;#N/A
1198;EGR1;x
1199;PABPC1;#N/A
1200;TMPRSS11A;#N/A
1201;PSMB9;#N/A
1202;POLR2E;#N/A
1203;GUCY1A2;#N/A
1204;MYOD1;x
1205;MTA2;#N/A
1206;TCF3;x
1207;GNAI1;#N/A
1208;TRAF3;x
1209;LRRK1;#N/A
1210;POLR2J;#N/A
1211;RAB3IP;#N/A
1212;DOHH;#N/A
1213;LGALS9;#N/A
1214;GTF2B;#N/A
1215;MRPS30;#N/A
1216;LCOR;#N/A
1217;TEAD2;#N/A
1218;ATP5PB;#N/A
1219;DEPDC1;#N/A
1220;DNAJC13;#N/A
1221;KAT2A;#N/A
1222;CCR5;#N/A
1223;TONSL;#N/A
1224;PSMC4;#N/A
1225;RAB3A;#N/A
1226;SMG1;x
1227;SLC25A13;#N/A
1228;COPG1;#N/A
1229;PUF60;#N/A
1230;POLK;#N/A
1231;SAFB;#N/A
1232;STAG1;x
1233;PMS1;x
1234;POLR2C;#N/A
1235;RPS23;#N/A
1236;HSCB;#N/A
1237;TYK2;x
1238;WDR76;#N/A
1239;ITGAV;#N/A
1240;HELZ;#N/A
1241;PAF1;#N/A
1242;BAG3;#N/A
1243;CCT8;#N/A
1244;LGALS14;#N/A
1245;CPSF4;#N/A
1246;RPL7;#N/A
1247;RCN1;#N/A
1248;NES;#N/A
1249;LIG4;#N/A
1250;UPF1;#N/A
1251;RPS10;#N/A
1252;GAK;#N/A
1253;DUSP4;x
1254;LEF1;x
1255;UBE2D1;#N/A
1256;NABP2;#N/A
1257;FERMT3;#N/A
1258;CBX2;#N/A
1259;PELP1;#N/A
1260;ALMS1;#N/A
1261;DAP3;#N/A
1262;CALD1;#N/A
1263;TRAPPC2;#N/A
1264;GPR183;#N/A
1265;SMARCD1;#N/A
1266;UBA5;#N/A
1267;FGF7;x
1268;MPHOSPH9;#N/A
1269;LMNB2;#N/A
1270;REST;x
1271;BCOR;x
1272;MRPL37;#N/A
1273;SRPK1;#N/A
1274;MBD3;#N/A
1275;PMS2;x
1276;ZMYM2;#N/A
1277;DNAJC7;#N/A
1278;RPL32;#N/A
1279;RPL9;#N/A
1280;MX1;#N/A
1281;RUNX1;x
1282;PAK4;#N/A
1283;RECQL4;x
1284;DDA1;#N/A
1285;PRKCI;x
1286;PIAS1;#N/A
1287;BIRC2;#N/A
1288;VRK1;#N/A
1289;ZSCAN20;#N/A
1290;ANKRD44;#N/A
1291;H3-4;#N/A
1292;PHOX2A;#N/A
1293;TUBB2A;#N/A
1294;HLA-DRA;#N/A
1295;RPS24;#N/A
1296;OXNAD1;#N/A
1297;PSMD8;#N/A
1298;RAD18;#N/A
1299;PRRC2C;#N/A
1300;SGK1;x
1301;MAX;x
1302;BTK;x
1303;PRDX3;#N/A
1304;RBM12B;#N/A
1305;TIMM50;#N/A
1306;FOXA1;x
1307;EPB41L3;#N/A
1308;SRRM2;#N/A
1309;NCOA3;x
1310;TYROBP;#N/A
1311;PLSCR1;#N/A
1312;MAB21L2;#N/A
1313;CDK16;#N/A
1314;MRPL42;#N/A
1315;PTPRZ1;#N/A
1316;AAK1;#N/A
1317;H2AC21;#N/A
1318;CASP6;#N/A
1319;ODR4;#N/A
1320;PYHIN1;#N/A
1321;MRPL39;#N/A
1322;CCDC88A;#N/A
1323;MYD88;x
1324;ACTN1;#N/A
1325;NDUFA13;#N/A
1326;PIPOX;#N/A
1327;TFAP2A;#N/A
1328;KIAA1109;#N/A
1329;TAB2;#N/A
1330;KIF5B;#N/A
1331;AP2B1;#N/A
1332;URB1;#N/A
1333;NOC2L;#N/A
1334;SNRPA1;#N/A
1335;OPA1;#N/A
1336;TRADD;#N/A
1337;TTI1;#N/A
1338;NRP1;#N/A
1339;POLR2F;#N/A
1340;FOXS1;#N/A
1341;ARPC1A;#N/A
1342;DVL1;#N/A
1343;QPCTL;#N/A
1344;GGA1;#N/A
1345;PUS7L;#N/A
1346;RAD51AP1;#N/A
1347;ELOB;#N/A
1348;ARMC1;#N/A
1349;MRPL17;#N/A
1350;SPARC;#N/A
1351;CHD9;#N/A
1352;CSNK1G2;#N/A
1353;FOXJ2;#N/A
1354;NFE2L2;x
1355;BEX5;#N/A
1356;SUPT16H;#N/A
1357;LRPPRC;#N/A
1358;CFL1;#N/A
1359;CEBPB;#N/A
1360;USH1C;#N/A
1361;GADD45A;#N/A
1362;PSD3;#N/A
1363;RPS27;#N/A
1364;RPS21;#N/A
1365;PIM1;#N/A
1366;TUBB2B;#N/A
1367;ACTR2;#N/A
1368;HERC1;#N/A
1369;SIRT6;#N/A
1370;NOL12;#N/A
1371;S100A9;#N/A
1372;FOXK1;#N/A
1373;UBQLN1;#N/A
1374;EPHB3;#N/A
1375;VCPIP1;#N/A
1376;ATXN3;#N/A
1377;DLG3;#N/A
1378;RPL21;#N/A
1379;CDC23;#N/A
1380;DNMT3B;x
1381;TJP1;#N/A
1382;FOXI2;#N/A
1383;ARFGEF1;#N/A
1384;DUSP9;#N/A
1385;LPAR1;#N/A
1386;DCTN2;#N/A
1387;DGUOK;#N/A
1388;S100A8;#N/A
1389;RPS6KA1;#N/A
1390;PRDM4;#N/A
1391;RNF166;#N/A
1392;LYST;#N/A
1393;DNAJA1;#N/A
1394;POLQ;#N/A
1395;ARIH1;#N/A
1396;RPAP3;#N/A
1397;CDCA2;#N/A
1398;P2RY12;#N/A
1399;NDUFA12;#N/A
1400;SMARCC2;#N/A
1401;ASXL2;x
1402;MAP2K3;#N/A
1403;NF1;x
1404;PRKAR1A;x
1405;GABARAPL2;#N/A
1406;UBA1;x
1407;MYBL2;#N/A
1408;ZNF707;#N/A
1409;IGF2BP3;#N/A
1410;SHC3;#N/A
1411;FAS;x
1412;PRTFDC1;#N/A
1413;LNX1;#N/A
1414;SMC3;x
1415;RO60;#N/A
1416;NR1H4;#N/A
1417;PARD6B;#N/A
1418;NONO;#N/A
1419;PFDN5;#N/A
1420;CSF1R;#N/A
1421;PLAUR;#N/A
1422;PLXDC2;#N/A
1423;SLC25A10;#N/A
1424;MAPK13;#N/A
1425;PSMD6;#N/A
1426;ANK1;#N/A
1427;PSMD1;#N/A
1428;TLK2;#N/A
1429;PDIA2;#N/A
1430;RPL26L1;#N/A
1431;PRKCG;#N/A
1432;RPA1;#N/A
1433;ADAMTS12;#N/A
1434;H2AC4;#N/A
1435;CD247;#N/A
1436;SH3KBP1;#N/A
1437;CDX2;#N/A
1438;ABL2;x
1439;AGO2;#N/A
1440;GEMIN2;#N/A
1441;BAZ2B;#N/A
1442;RPL4;#N/A
1443;DYRK1B;#N/A
1444;AGO4;#N/A
1445;BABAM1;#N/A
1446;ARNT;#N/A
1447;CNOT6L;#N/A
1448;ZNF644;#N/A
1449;NELFA;#N/A
1450;RNF169;#N/A
1451;ZNF703;#N/A
1452;HCFC1;#N/A
1453;H2AC20;#N/A
1454;CLASP2;#N/A
1455;ACTA1;#N/A
1456;GPR52;#N/A
1457;ATP5F1A;#N/A
1458;ANKRD12;#N/A
1459;TBC1D19;#N/A
1460;PRPF4B;#N/A
1461;CEP76;#N/A
1462;AKT3;x
1463;CEP55;#N/A
1464;CCNL2;#N/A
1465;BECN1;#N/A
1466;BCL2L11;x
1467;VDAC1;#N/A
1468;LCP2;#N/A
1469;HAUS7;#N/A
1470;FOXO6;#N/A
1471;CEP290;#N/A
1472;RPL23A;#N/A
1473;CHD8;#N/A
1474;PTAR1;#N/A
1475;KIR3DS1;#N/A
1476;MPPED1;#N/A
1477;UBR4;#N/A
1478;MAEA;#N/A
1479;HDAC5;#N/A
1480;MAPKAPK3;#N/A
1481;FGF10;x
1482;TUBA3C;#N/A
1483;AIFM1;#N/A
1484;EIF4G1;#N/A
1485;ANAPC7;#N/A
1486;DCP2;#N/A
1487;STIP1;#N/A
1488;DLK1;#N/A
1489;SUZ12;x
1490;SF3B1;x
1491;DSN1;#N/A
1492;TCF7L2;x
1493;TOP1;x
1494;MEF2A;#N/A
1495;SMAD9;#N/A
1496;TRMT6;#N/A
1497;PYCARD;#N/A
1498;ZEB1;#N/A
1499;AFF4;x
1500;CRYAB;#N/A
1501;ROCK1;#N/A
1502;LAT;#N/A
1503;UBL4A;#N/A
1504;DENND4A;#N/A
1505;PTGES2;#N/A
1506;P4HB;#N/A
1507;ACTN2;#N/A
1508;RANBP9;#N/A
1509;GOLGA3;#N/A
1510;EXO1;#N/A
1511;EPHB2;#N/A
1512;CORO1A;#N/A
1513;PDGFB;x
1514;RPL23;#N/A
1515;PQBP1;#N/A
1516;DDI1;#N/A
1517;RPS6KB2;x
1518;BRIP1;x
1519;GABARAP;#N/A
1520;TET2;x
1521;SPTBN1;#N/A
1522;YTHDF1;#N/A
1523;HSPG2;#N/A
1524;CEBPA;x
1525;GADD45G;#N/A
1526;SIKE1;#N/A
1527;H1-5;x
1528;LGALS3BP;#N/A
1529;PPM1A;#N/A
1530;PTPN13;x
1531;PTCH1;x
1532;NUP62;#N/A
1533;HAP1;#N/A
1534;L3MBTL1;#N/A
1535;PSMB6;#N/A
1536;H2AZ1;#N/A
1537;PCDHA4;#N/A
1538;BAK1;#N/A
1539;WRN;x
1540;FAM83C;#N/A
1541;BYSL;#N/A
1542;IFIT2;#N/A
1543;SLC12A2;#N/A
1544;NUP133;#N/A
1545;HDAC7;x
1546;FADD;#N/A
1547;TRIP6;#N/A
1548;ELAVL1;#N/A
1549;SNRPE;#N/A
1550;FAM98A;#N/A
1551;MAPK12;#N/A
1552;FGR;#N/A
1553;SIAH1;#N/A
1554;PSMA7;#N/A
1555;LDHB;#N/A
1556;COL3A1;#N/A
1557;MORC3;#N/A
1558;CHEK2;x
1559;SSR4;#N/A
1560;DDX21;#N/A
1561;NOLC1;#N/A
1562;POLD1;x
1563;DYRK1A;#N/A
1564;ADAP1;#N/A
1565;SLC25A21;#N/A
1566;VTI1B;#N/A
1567;ELK1;#N/A
1568;CDC6;#N/A
1569;EIF4E;x
1570;CSNK1D;#N/A
1571;ATAD3A;#N/A
1572;PIAS4;#N/A
1573;FGF4;x
1574;TUBB8;#N/A
1575;FGF8;x
1576;DCN;#N/A
1577;ECSIT;x
1578;MYO5C;#N/A
1579;TAF1;x
1580;EIF2B2;#N/A
1581;PGK1;#N/A
1582;ZNF451;#N/A
1583;TRRAP;#N/A
1584;MAPT;#N/A
1585;MACF1;#N/A
1586;MAP2K6;#N/A
1587;TRAF3IP1;#N/A
1588;MYO9A;#N/A
1589;EIF2B3;#N/A
1590;SMAD1;#N/A
1591;TACC3;#N/A
1592;KRT18;#N/A
1593;PPM1G;#N/A
1594;XPO4;#N/A
1595;DGKH;#N/A
1596;POU4F1;#N/A
1597;LLGL2;#N/A
1598;MAGEA1;#N/A
1599;COL5A2;#N/A
1600;FBXW7;x
1601;RPS9;#N/A
1602;MORF4L2;#N/A
1603;DDX19A;#N/A
1604;UBB;#N/A
1605;NGFR;#N/A
1606;UBD;#N/A
1607;SFRP1;x
1608;ZNF638;#N/A
1609;TIAM1;#N/A
1610;HNRNPAB;#N/A
1611;TLN1;#N/A
1612;NEDD4L;#N/A
1613;BRWD1;#N/A
1614;MCM9;#N/A
1615;LDHD;#N/A
1616;SMARCE1;x
1617;RPL11;#N/A
1618;RRP36;#N/A
1619;CALR;x
1620;GPSM2;#N/A
1621;PTBP1;#N/A
1622;EED;x
1623;KRT15;#N/A
1624;CLTA;#N/A
1625;TUBA1B;#N/A
1626;IGF2BP2;#N/A
1627;DDIT3;#N/A
1628;CA14;#N/A
1629;TNS4;#N/A
1630;MTBP;#N/A
1631;PHKG2;#N/A
1632;TLR4;#N/A
1633;ATF4;#N/A
1634;LUC7L2;#N/A
1635;BTNL8;#N/A
1636;FGF3;x
1637;FLT3;x
1638;GRIN2B;#N/A
1639;TMEM171;#N/A
1640;NIPSNAP2;#N/A
1641;JMJD6;#N/A
1642;TSHR;x
1643;MCM3;#N/A
1644;CHTF18;#N/A
1645;TRPM7;#N/A
1646;CENPU;#N/A
1647;IGBP1;#N/A
1648;TSG101;#N/A
1649;NCKAP1;#N/A
1650;RFC3;#N/A
1651;MRPL27;#N/A
1652;TRIM25;#N/A
1653;KRT77;#N/A
1654;CDCP1;#N/A
1655;ZNF622;#N/A
1656;CD4;#N/A
1657;ATG4B;#N/A
1658;CCNJ;#N/A
1659;FBXO45;#N/A
1660;FAU;#N/A
1661;TRIM5;#N/A
1662;CHD7;#N/A
1663;TBL1XR1;x
1664;PARG;#N/A
1665;CEACAM21;#N/A
1666;TCEA1;#N/A
1667;HNF4A;#N/A
1668;HNRNPH1;#N/A
1669;COL1A2;#N/A
1670;PEAK1;#N/A
1671;LSG1;#N/A
1672;CDK5RAP3;#N/A
1673;H2BC6;#N/A
1674;FOXD3;#N/A
1675;SLC17A1;#N/A
1676;KRT8;#N/A
1677;AIP;x
1678;VAV3;#N/A
1679;SF3B4;#N/A
1680;CBX4;#N/A
1681;KNTC1;#N/A
1682;MKNK1;#N/A
1683;SLC25A31;#N/A
1684;KNG1;#N/A
1685;TAF10;#N/A
1686;NR2C2;#N/A
1687;SLC25A32;#N/A
1688;SCML2;#N/A
1689;NDUFS5;#N/A
1690;MON2;#N/A
1691;NUP98;x
1692;PHIP;#N/A
1693;H1-3;x
1694;SKAP1;#N/A
1695;GNL3;#N/A
1696;KHDRBS2;#N/A
1697;EEA1;#N/A
1698;CCDC14;#N/A
1699;HOXA10;#N/A
1700;HTR3C;#N/A
1701;NUP155;#N/A
1702;ZPBP2;#N/A
1703;PPP2R5A;#N/A
1704;SCLT1;#N/A
1705;OS9;#N/A
1706;RNASE7;#N/A
1707;CENPQ;#N/A
1708;DSC3;#N/A
1709;COPE;#N/A
1710;MRPL43;#N/A
1711;USP36;#N/A
1712;ESRRG;#N/A
1713;IL1B;#N/A
1714;NAA35;#N/A
1715;BAG4;#N/A
1716;NOL6;#N/A
1717;FANCA;x
1718;RBM33;#N/A
1719;MAP1LC3A;#N/A
1720;UBR2;#N/A
1721;NDUFS7;#N/A
1722;PRPF19;#N/A
1723;LRRC46;#N/A
1724;DCST1;#N/A
1725;CBX6;#N/A
1726;UGT1A10;#N/A
1727;ARPC1B;#N/A
1728;RFC2;#N/A
1729;HBA1;#N/A
1730;MSL2;#N/A
1731;TIRAP;#N/A
1732;MARCKSL1;#N/A
1733;PTPRH;#N/A
1734;A4GNT;#N/A
1735;NDUFA10;#N/A
1736;BOD1L1;#N/A
1737;ISG20L2;#N/A
1738;SDK1;#N/A
1739;NCAPD2;#N/A
1740;CYC1;#N/A
1741;CHD1L;#N/A
1742;SCNM1;#N/A
1743;STK25;#N/A
1744;MRPL15;#N/A
1745;SREK1;#N/A
1746;DENR;#N/A
1747;NCBP2;#N/A
1748;KIF1A;#N/A
1749;COL2A1;x
1750;RELB;#N/A
1751;PKN2;#N/A
1752;POLR2H;#N/A
1753;H3C15;#N/A
1754;EIF3H;#N/A
1755;RPL3;#N/A
1756;PPP2R2D;#N/A
1757;PRKAB1;#N/A
1758;B4GALT3;#N/A
1759;CYP1A1;#N/A
1760;ARMC8;#N/A
1761;STAT2;#N/A
1762;IDE;#N/A
1763;IGF2;x
1764;N4BP2L2;#N/A
1765;PA2G4;#N/A
1766;MYSM1;#N/A
1767;BLK;#N/A
1768;RRP1B;#N/A
1769;ATP1B1;#N/A
1770;MMS19;#N/A
1771;ANKHD1;#N/A
1772;SOCS4;#N/A
1773;FNIP1;#N/A
1774;RPTOR;x
1775;PPP3R1;#N/A
1776;AP2S1;#N/A
1777;SUPV3L1;#N/A
1778;EVI5;#N/A
1779;MYL10;#N/A
1780;SF3B2;x
1781;FOXH1;#N/A
1782;KCNQ1;#N/A
1783;OBSL1;#N/A
1784;RSAD2;#N/A
1785;PGGT1B;#N/A
1786;LAMA1;#N/A
1787;STRADB;#N/A
1788;MKRN3;#N/A
1789;ITGA2;#N/A
1790;POLB;#N/A
1791;INTS6;x
1792;PIH1D1;#N/A
1793;NCF1;#N/A
1794;KIF22;#N/A
1795;CASP9;#N/A
1796;FLNC;#N/A
1797;SDCBP;#N/A
1798;RPS6KA3;#N/A
1799;CAMK2G;#N/A
1800;ZFC3H1;#N/A
1801;G6PD;#N/A
1802;ASF1B;#N/A
1803;POU5F1;#N/A
1804;PNMA3;#N/A
1805;CAPN7;#N/A
1806;MARK4;#N/A
1807;PDS5A;#N/A
1808;PIAS2;#N/A
1809;BAG2;#N/A
1810;TTC33;#N/A
1811;VCAN;#N/A
1812;PUSL1;#N/A
1813;SERINC3;#N/A
1814;DNAJB11;#N/A
1815;SCAF8;#N/A
1816;LUC7L;#N/A
1817;UHRF1;#N/A
1818;CLU;#N/A
1819;IARS1;#N/A
1820;GNAS;x
1821;GEMIN5;#N/A
1822;GALNT11;#N/A
1823;MAST3;#N/A
1824;EIF6;#N/A
1825;NSMCE2;#N/A
1826;ZNF592;#N/A
1827;STX17;#N/A
1828;CPM;#N/A
1829;DCC;#N/A
1830;CEP135;#N/A
1831;RPL34;#N/A
1832;NTAQ1;#N/A
1833;HMBOX1;#N/A
1834;MYO1F;#N/A
1835;SMCHD1;#N/A
1836;CALU;#N/A
1837;EXOC5;#N/A
1838;CNOT1;#N/A
1839;NIT1;#N/A
1840;ABI2;#N/A
1841;APPL1;#N/A
1842;DDB2;x
1843;DYNLL2;#N/A
1844;ASS1;#N/A
1845;FOXF1;x
1846;BMI1;#N/A
1847;WNT4;#N/A
1848;GPR18;#N/A
1849;CA9;#N/A
1850;ELK4;x
1851;RAB11B;#N/A
1852;MRPL3;#N/A
1853;SRF;#N/A
1854;CDC25B;#N/A
1855;PWP1;#N/A
1856;LIMS1;#N/A
1857;PCBP1;#N/A
1858;NUBP2;#N/A
1859;PRDX4;#N/A
1860;DNAJC12;#N/A
1861;RAB40AL;#N/A
1862;EHMT2;#N/A
1863;NDUFA2;#N/A
1864;FRYL;#N/A
1865;FGF9;x
1866;DNAJB14;#N/A
1867;FAAP100;#N/A
1868;AP4M1;#N/A
1869;CBR1;#N/A
1870;PDCD6;#N/A
1871;ACTR5;#N/A
1872;FAM111B;#N/A
1873;CDC45;#N/A
1874;SYMPK;#N/A
1875;FANCB;#N/A
1876;UPF3A;#N/A
1877;PDK3;#N/A
1878;MICALL2;#N/A
1879;VPS18;#N/A
1880;PRKAR2B;#N/A
1881;ABCA1;#N/A
1882;BRF2;#N/A
1883;MED13;#N/A
1884;POLE;x
1885;DPP8;#N/A
1886;RPL38;#N/A
1887;SERPINE2;#N/A
1888;WAPL;#N/A
1889;USP53;#N/A
1890;ZYG11B;#N/A
1891;TAF1D;#N/A
1892;HBB;#N/A
1893;ARPC4;#N/A
1894;EPC1;#N/A
1895;KRT10;#N/A
1896;MYO7A;#N/A
1897;TIMM13;#N/A
1898;LCA5;#N/A
1899;YY1;x
1900;SOX4;#N/A
1901;NKTR;#N/A
1902;ZNF518A;#N/A
1903;DDX6;#N/A
1904;SNX3;#N/A
1905;IGF2BP1;#N/A
1906;MRPL1;#N/A
1907;MCOLN3;#N/A
1908;DKC1;#N/A
1909;PAXIP1;#N/A
1910;LIG3;#N/A
1911;PPP1R8;#N/A
1912;PDK1;x
1913;POLR2I;#N/A
1914;HSPA14;#N/A
1915;PRIM2;#N/A
1916;RASD2;#N/A
1917;E2F5;#N/A
1918;SLC4A1;#N/A
1919;WDR36;#N/A
1920;SPACA1;#N/A
1921;PIK3CG;x
1922;RBL2;#N/A
1923;DAPK1;#N/A
1924;NIPSNAP1;#N/A
1925;LIMK1;#N/A
1926;ARHGAP25;#N/A
1927;IL16;#N/A
1928;PLOD1;#N/A
1929;RC3H2;#N/A
1930;NMT1;#N/A
1931;DEDD;#N/A
1932;PDS5B;x
1933;ITK;#N/A
1934;YAF2;#N/A
1935;VSX2;#N/A
1936;MAPK8IP3;#N/A
1937;CACNG2;#N/A
1938;ANAPC4;#N/A
1939;KHDRBS1;#N/A
1940;TBPL1;#N/A
1941;PTPN7;#N/A
1942;PNPT1;#N/A
1943;IKZF2;#N/A
1944;CEP97;#N/A
1945;COL9A3;#N/A
1946;RCHY1;#N/A
1947;ZBTB20;x
1948;NAA25;#N/A
1949;CHD1;#N/A
1950;ZBTB16;#N/A
1951;CAMK2B;#N/A
1952;KIF2A;#N/A
1953;USHBP1;#N/A
1954;PNKP;#N/A
1955;DRG1;#N/A
1956;CD44;#N/A
1957;CDH2;x
1958;EPRS1;#N/A
1959;CKS1B;#N/A
1960;CALCOCO2;#N/A
1961;ASH2L;#N/A
1962;THOC1;#N/A
1963;SPC24;#N/A
1964;MAP2K4;x
1965;CDK17;#N/A
1966;ATL3;#N/A
1967;TUT4;#N/A
1968;ZHX1;#N/A
1969;LTF;#N/A
1970;MAPK8IP2;#N/A
1971;GPATCH2;#N/A
1972;SYVN1;#N/A
1973;HTR3A;#N/A
1974;TMEM150A;#N/A
1975;VPS26B;#N/A
1976;CDK2AP1;#N/A
1977;TPM3;#N/A
1978;CCND3;x
1979;ACTN4;#N/A
1980;ITGB2;#N/A
1981;LSM14B;#N/A
1982;PSMA4;#N/A
1983;SFPQ;#N/A
1984;COX6B1;#N/A
1985;QPRT;#N/A
1986;TMEM25;#N/A
1987;TP53BP1;x
1988;FAM189A2;#N/A
1989;CAD;x
1990;ANKRD26;x
1991;KIF1B;#N/A
1992;PIAS3;#N/A
1993;NUP50;#N/A
1994;GDAP2;#N/A
1995;ASF1A;#N/A
1996;PDIA4;#N/A
1997;SLC9A3R1;#N/A
1998;GPKOW;#N/A
1999;GPR143;#N/A
2000;H2BC13;#N/A
2001;MAP1LC3B;#N/A
2002;SOX9;x
2003;CATSPER1;#N/A
2004;COPS7A;#N/A
2005;UBE2W;#N/A
2006;CENPI;#N/A
2007;COMTD1;#N/A
2008;RAD50;x
2009;EIF3I;#N/A
2010;DUSP1;#N/A
2011;NTF3;#N/A
2012;CCNB2;#N/A
2013;NR5A1;#N/A
2014;ACVR2B;#N/A
2015;YME1L1;#N/A
2016;ARF6;#N/A
2017;ZNF292;x
2018;USP9X;#N/A
2019;PSMB2;x
2020;CBLB;#N/A
2021;PRKAG1;#N/A
2022;ZNF410;#N/A
2023;SYTL2;#N/A
2024;GATAD2A;#N/A
2025;MARS1;#N/A
2026;PLOD2;#N/A
2027;TRAF3IP3;#N/A
2028;COL4A1;#N/A
2029;GOLPH3;#N/A
2030;P3H1;#N/A
2031;ERGIC3;#N/A
2032;TSPAN5;#N/A
2033;CEP170;#N/A
2034;GSK3A;#N/A
2035;SMU1;#N/A
2036;IGFBP3;#N/A
2037;MEMO1;#N/A
2038;PCGF6;#N/A
2039;TRIP11;#N/A
2040;RB1CC1;#N/A
2041;H2BC18;#N/A
2042;SNIP1;#N/A
2043;SLC33A1;#N/A
2044;BRD4;x
2045;KLK4;#N/A
2046;RCC1;#N/A
2047;TICRR;#N/A
2048;LRRC15;#N/A
2049;MED1;#N/A
2050;PINX1;#N/A
2051;GTF2A1;#N/A
2052;TFB2M;#N/A
2053;HEATR1;#N/A
2054;ORC2;#N/A
2055;ANAPC2;#N/A
2056;ASH1L;#N/A
2057;DROSHA;#N/A
2058;EEF1G;#N/A
2059;EXOSC2;#N/A
2060;DDX3X;x
2061;RORA;#N/A
2062;RPP40;#N/A
2063;ZEB2;#N/A
2064;NQO1;x
2065;TP53BP2;#N/A
2066;PES1;#N/A
2067;DOCK2;#N/A
2068;TBL1X;#N/A
2069;RPS12;#N/A
2070;LRP8;#N/A
2071;A2M;#N/A
2072;COPS2;#N/A
2073;MAST1;#N/A
2074;DMTF1;#N/A
2075;AFF1;#N/A
2076;TNFRSF10B;#N/A
2077;GNB3;#N/A
2078;ARL5B;#N/A
2079;PARK7;#N/A
2080;RPS15;x
2081;DDX52;#N/A
2082;FLOT2;#N/A
2083;NIF3L1;#N/A
2084;FIP1L1;#N/A
2085;UBN2;#N/A
2086;MRPS31;#N/A
2087;RAD21;x
2088;NCAPD3;#N/A
2089;GMPS;#N/A
2090;GLRX3;#N/A
2091;ITGAL;#N/A
2092;TDG;#N/A
2093;MYBBP1A;#N/A
2094;SNRPD2;#N/A
2095;RIN1;#N/A
2096;GNAQ;x
2097;VAV2;x
2098;ATP5F1B;#N/A
2099;MCF2;#N/A
2100;SLC25A5;#N/A
2101;BCAS1;#N/A
2102;PAICS;#N/A
2103;MIS12;#N/A
2104;DLD;#N/A
2105;NDEL1;#N/A
2106;EXOC3;#N/A
2107;TARBP2;#N/A
2108;P4HA1;#N/A
2109;PTPN12;#N/A
2110;NEK6;#N/A
2111;HSF1;#N/A
2112;SSX2IP;#N/A
2113;STK35;#N/A
2114;FGFR1OP2;#N/A
2115;RALGDS;#N/A
2116;VEGFD;#N/A
2117;GABRA4;#N/A
2118;MKNK2;#N/A
2119;TSPAN3;#N/A
2120;CLOCK;#N/A
2121;OAS3;#N/A
2122;RAB5A;#N/A
2123;HOXC6;#N/A
2124;SMARCA5;#N/A
2125;HNRNPF;#N/A
2126;PRKCE;#N/A
2127;RNGTT;#N/A
2128;ARCN1;#N/A
2129;JUND;#N/A
2130;NUDCD1;#N/A
2131;PARD3;#N/A
2132;IGF1;x
2133;RSPRY1;#N/A
2134;TMEM259;#N/A
2135;DDX20;#N/A
2136;CTTN;#N/A
2137;PNO1;#N/A
2138;TLE1;#N/A
2139;EIF3A;#N/A
2140;CD226;#N/A
2141;SNRNP40;#N/A
2142;DCP1A;#N/A
2143;E2F6;#N/A
2144;FUS;x
2145;BRWD3;#N/A
2146;RPL22;#N/A
2147;EME1;#N/A
2148;BMP2K;#N/A
2149;RPS20;#N/A
2150;POLD2;#N/A
2151;ATP1A1;x
2152;RSL1D1;#N/A
2153;C5orf22;#N/A
2154;PDE5A;#N/A
2155;FHL3;#N/A
2156;CLK2;#N/A
2157;PPM1B;#N/A
2158;MECP2;#N/A
2159;TSR3;#N/A
2160;CAB39;#N/A
2161;THBS3;#N/A
2162;PLEKHO2;#N/A
2163;KLC1;#N/A
2164;HSPBP1;#N/A
2165;MCL1;x
2166;SP7;#N/A
2167;EXOSC5;#N/A
2168;RBMS3;#N/A
2169;CCNK;#N/A
2170;ACTA2;#N/A
2171;MRPS23;#N/A
2172;PRLR;#N/A
2173;MST1R;x
2174;B2M;x
2175;APLF;#N/A
2176;SOCS1;x
2177;IL2RB;#N/A
2178;ZC3HC1;#N/A
2179;MRPS34;#N/A
2180;LRP2;#N/A
2181;RNF41;#N/A
2182;SUMO4;#N/A
2183;PHF20L1;#N/A
2184;ZNF253;#N/A
2185;LMTK2;#N/A
2186;NFATC2;#N/A
